contractId,description,category,status,progress,region,province,latitude,longitude,startDate,completionDate,infraYear,programName,sourceOfFunds,budget,amountPaid,contractorId,image_folder_path,downloaded_image_count,date_00_pre_start,date_25_progress,date_50_progress,date_75_progress,date_100_completed,date_post_completion,osm_mask_path
20g00046,"construction of road slope protection structure - at specific locations along iloilo east coast-capiz rd k0241+569 - k0241+650, k0241+863 - k0242+000",roads,completed,100.0,Region VI,Region VI,11.0446139,122.88539,2020-02-24,2021-09-05,2020,regular infra,regular infra - gaa 2020 oo-1,120218879.56,0,3466,data/images/20g00046,6,2020-01-25,2020-07-12,2020-11-29,2021-04-18,2021-09-05,2021-10-05,data/images/20g00046/20g00046_road_mask.png
22gb0030,"construction of road brgy. santiago, laua-an, antique",roads,completed,100.0,Region VI,Antique DEO,11.1193146,122.1020717,2022-02-07,2023-11-24,2022,regular infra,regular infra - gaa 2022 cssp,14700000.0,0,47886,data/images/22gb0030,6,2022-01-08,2022-07-20,2022-12-31,2023-06-13,2023-11-24,2023-12-24,data/images/22gb0030/22gb0030_road_mask.png
23lf0061,"construction of p.m. sobrecarey road leading to binaton, caraga, davao oriental",roads,completed,100.0,Region XI,Davao Oriental 1st DEO,7.3179036,126.4946128,2023-03-03,2024-03-10,2023,regular infra,regular infra - gaa 2023 cssp,57896710.28,0,42695,data/images/23lf0061,6,2023-02-01,2023-06-04,2023-09-05,2023-12-07,2024-03-10,2024-04-09,data/images/23lf0061/23lf0061_road_mask.png
22cn0093,"construction of road, brgy. san jose, san luis, aurora",roads,completed,100.0,Region III,Aurora DEO,15.7298221,121.5064239,2022-03-07,2023-03-14,2022,regular infra,regular infra - gaa 2022 cssp,9310470.05,0,41502,data/images/22cn0093,6,2022-02-05,2022-06-08,2022-09-09,2022-12-11,2023-03-14,2023-04-13,data/images/22cn0093/22cn0093_road_mask.png
22ha0008,"construction/improvement of access roads leading to trades, industries and economic zones - tanday-corella provincial road connecting tcsr in support to agribusiness industries, corella, bohol",roads,completed,100.0,Region VII,Bohol 1st DEO,9.6664383,123.9283533,2022-03-24,2023-07-25,2022,regular infra,regular infra - gaa 2022 cssp,96470347.0,0,27725,data/images/22ha0008,6,2022-02-22,2022-07-24,2022-11-23,2023-03-25,2023-07-25,2023-08-24,data/images/22ha0008/22ha0008_road_mask.png
22kl0037,"construction of seaside boulevard, phase iii, villanueva, misamis oriental",roads,completed,100.0,Region X,Misamis Oriental 2nd DEO,8.5857692,124.7688114,2022-02-28,2023-04-01,2022,regular infra,regular infra - gaa 2022 cssp,67550000.0,0,23327,data/images/22kl0037,6,2022-01-29,2022-06-07,2022-09-14,2022-12-22,2023-04-01,2023-05-01,data/images/22kl0037/22kl0037_road_mask.png
19ck0071,"construction/improvement of access roads leading to declared tourism destinations - new clark city to tarlac  - zambales road via kalangitan road, capas, tarlac",roads,completed,100.0,Region III,Tarlac 2nd DEO,15.3350806,120.540175,2019-06-18,2020-09-06,2019,regular infra,regular infra - gaa 2019 cssp,96499138.48,0,3191,data/images/19ck0071,6,2019-05-19,2019-10-07,2020-01-27,2020-05-17,2020-09-06,2020-10-06,data/images/19ck0071/19ck0071_road_mask.png
20j00173,"construction of bypass road from barangay limook emergency hospital - barangay maligaya isla  verde - barangay maganda junction national highway, lamitan city, basilan",roads,completed,100.0,Region IX,Region IX,6.65241,122.1387567,2020-11-23,2022-12-31,2020,regular infra,regular infra - gaa 2020 lp,56811432.22,0,5063,data/images/20j00173,6,2020-10-24,2021-06-03,2021-12-12,2022-06-22,2022-12-31,2023-01-30,data/images/20j00173/20j00173_road_mask.png
23k00176,"construction of jct. bukidnon - davao city road to jct. kiburiao - kitaotao rd (san jose - minsalirac - san isidro - manuto - minsamongan - kiburiao section), quezon, bukidnon, package 1",roads,completed,100.0,Region X,Region X,7.7363361,125.0706273,2023-05-29,2024-07-31,2023,regular infra,regular infra - gaa 2023 cssp,140693693.53,0,41742,data/images/23k00176,6,2023-04-29,2023-09-13,2023-12-29,2024-04-14,2024-07-31,2024-08-30,data/images/23k00176/23k00176_road_mask.png
22i00062,"network development - construction of missing links/new roads - jaro - rubas - ormoc road jaro side, leyte, leyte 2nd ld",roads,completed,100.0,Region VIII,Region VIII,11.1116896,124.7356949,2022-03-30,2024-02-01,2022,regular infra,regular infra - gaa 2022 oo-1,106037691.13,0,10024,data/images/22i00062,6,2022-02-28,2022-09-14,2023-03-01,2023-08-16,2024-02-01,2024-03-02,data/images/22i00062/22i00062_road_mask.png
22jg0028,"construction/improvement of access roads leading to declared tourism destinations (tourism road infrastructure program - trip) along crj - mabuhay-lumbia-malim leading to talisay beach resort, tabina, zamboanga del sur",roads,completed,100.0,Region IX,Zamboanga del Sur 2nd DEO,7.4262435,123.4143858,2022-02-28,2023-06-26,2022,regular infra,regular infra - gaa 2022 cssp,8449868.92,0,33066,data/images/22jg0028,6,2022-01-29,2022-06-28,2022-10-27,2023-02-25,2023-06-26,2023-07-26,data/images/22jg0028/22jg0028_road_mask.png
19a00018,"construction/ repair/ rehabilitation/ improvement of various infrastructure including local projects - construction of access road leading to regional government center, san fernando city, la union",roads,completed,100.0,Region I,Region I,16.6159197,120.3133631,2019-06-25,2020-12-01,2019,regular infra,regular infra - gaa 2019 lp,115800000.0,0,29712,data/images/19a00018,6,2019-05-26,2019-11-03,2020-03-13,2020-07-22,2020-12-01,2020-12-31,data/images/19a00018/19a00018_road_mask.png
19pc0089,"construction of missing links/new roads: apayao-ilocos norte road, chainage 0-chainage 540, calanasan, apayao",roads,completed,100.0,Cordillera Administrative Region,Apayao 2nd DEO,18.0766786,120.9298936,2019-08-29,2020-12-21,2019,regular infra,regular infra - gaa 2019 oo-1,23463291.66,0,31164,data/images/19pc0089,6,2019-07-30,2019-12-27,2020-04-25,2020-08-23,2020-12-21,2021-01-20,data/images/19pc0089/19pc0089_road_mask.png
22lb0180,"construction of road, purok 5 mudiang, davao city",roads,completed,100.0,Region XI,Davao City DEO,7.1779,125.6342111,2022-04-13,2023-05-19,2022,regular infra,regular infra - gaa 2022 cssp,9800000.0,0,24503,data/images/22lb0180,6,2022-03-14,2022-07-22,2022-10-30,2023-02-07,2023-05-19,2023-06-18,data/images/22lb0180/22lb0180_road_mask.png
20l00015,"construction of concrete road-mawab-maco bypass road, package b, compostela valley",roads,completed,100.0,Region XI,Region XI,7.3716175,125.855145,2020-03-18,2023-02-17,2020,regular infra,regular infra - gaa 2020 oo-1,70273287.3,0,36079,data/images/20l00015,6,2020-02-17,2020-12-09,2021-09-02,2022-05-26,2023-02-17,2023-03-19,data/images/20l00015/20l00015_road_mask.png
21i00021,"network development - construction of missing links / new roads - mahaplag - hilongos road, package 3, leyte 5th ld",roads,completed,100.0,Region VIII,Region VIII,10.436056,124.877,2021-02-22,2022-08-30,2021,regular infra,regular infra - gaa 2021 oo-1,137369427.55,0,36446,data/images/21i00021,6,2021-01-23,2021-07-10,2021-11-26,2022-04-13,2022-08-30,2022-09-29,data/images/21i00021/21i00021_road_mask.png
20pc0011,"network development-off-carriageway improvement-secondary roads off-carriageway improvement: shoulder paving/construction along kabugao-pudtol-luna-cagayan bdry rd k0649+000-k0651+000, pudtol, apayao",roads,completed,100.0,Cordillera Administrative Region,Apayao 2nd DEO,18.1467486,121.3291519,2020-02-24,2021-09-27,2020,regular infra,regular infra - gaa 2020 oo-1,15637224.9,0,43080,data/images/20pc0011,6,2020-01-25,2020-07-18,2020-12-10,2021-05-04,2021-09-27,2021-10-27,data/images/20pc0011/20pc0011_road_mask.png
20ge0094,"construction of road slope protection for brgy. sto. rosario, buenavista, guimaras (k0020+100 - k0020+600 left side)",roads,completed,100.0,Region VI,Guimaras DEO,10.6880108,122.6189753,2020-11-26,2022-01-31,2020,regular infra,regular infra - gaa 2020 lp,95845000.0,0,6995,data/images/20ge0094,6,2020-10-27,2021-03-13,2021-06-29,2021-10-15,2022-01-31,2022-03-02,data/images/20ge0094/20ge0094_road_mask.png
20gj0073,construction of drainage structures along road - along iloilo-capiz rd (new route)(s00003pn) k0004+(-160) - k0004+471,roads,completed,100.0,Region VI,Iloilo City DEO,10.7309007,122.5593643,2020-11-24,2021-11-29,2020,regular infra,regular infra - gaa 2020 oo-1,35004140.0,0,8546,data/images/20gj0073,6,2020-10-25,2021-02-24,2021-05-28,2021-08-28,2021-11-29,2021-12-29,data/images/20gj0073/20gj0073_road_mask.png
19gb0143,"construction of barangay road, igpalge, anini-y, antique",roads,completed,100.0,Region VI,Antique DEO,10.4591867,121.9839483,2019-11-12,2021-05-24,2019,regular infra,regular infra - gaa 2019 lp,1975000.0,0,37026,data/images/19gb0143,6,2019-10-13,2020-03-30,2020-08-17,2021-01-04,2021-05-24,2021-06-23,data/images/19gb0143/19gb0143_road_mask.png
22lc0082,"construction of concrete road, brgy. magdum to new balamban, tagum city, davao del norte",roads,completed,100.0,Region XI,Davao del Norte DEO,7.4949528,125.8434828,2022-02-11,2023-12-03,2022,regular infra,regular infra - gaa 2022 cssp,29400000.0,0,23426,data/images/22lc0082,6,2022-01-12,2022-07-26,2023-01-07,2023-06-21,2023-12-03,2024-01-02,data/images/22lc0082/22lc0082_road_mask.png
21h00019,"organizational outcome 1: ensure safe and reliable national road system, network development program, construction of missing links/new roads, alcoy-alegria road (alcoy section), cebu, station 0+000-0+427, station 1+681-2+440, station 2+780-4+020, cebu pr",roads,completed,100.0,Region VII,Region VII,9.7067808,123.4909178,2021-02-22,2022-06-03,2021,regular infra,regular infra - gaa 2021 oo-1,131297815.03,0,30743,data/images/21h00019,6,2021-01-23,2021-06-18,2021-10-13,2022-02-06,2022-06-03,2022-07-03,data/images/21h00019/21h00019_road_mask.png
22dj0100,"oo1: ensure safe and reliable national road system-network development-construction of missing links/new roads, quezon eco-tourism-sariaya-candelaria-tiaong-san antonio road (package 8), quezon",roads,completed,100.0,Region IV-A,Quezon 2nd DEO,13.8819752,121.2963611,2022-03-24,2023-10-26,2022,regular infra,regular infra - gaa 2022 oo-1,39200000.0,0,34778,data/images/22dj0100,6,2022-02-22,2022-08-16,2023-01-08,2023-06-02,2023-10-26,2023-11-25,data/images/22dj0100/22dj0100_road_mask.png
20od0033,"construction/ rehabilitation of roads and drainage along reparo road from mac arthur highway to north diversion road, caloocan city",roads,completed,100.0,National Capital Region,Metro Manila 3rd DEO,14.6669214,120.9940789,2020-02-14,2021-03-23,2020,regular infra,regular infra - gaa 2020 lp,28193169.5,0,24748,data/images/20od0033,6,2020-01-15,2020-05-24,2020-09-02,2020-12-12,2021-03-23,2021-04-22,data/images/20od0033/20od0033_road_mask.png
22p00005,"organizational outcome 1: ensure safe and reliable national road system - network development program: construction of missing links/new roads baguio - la trinidad - itogon - sablan tuba and tublay, kamog jct. - calot - pappa - bagong - balluay - tuel jct",roads,completed,100.0,Cordillera Administrative Region,Cordillera Administrative Region,16.5394283,120.5405517,2022-03-24,2023-11-12,2022,regular infra,regular infra - gaa 2022 oo-1,289500000.0,0,33234,data/images/22p00005,6,2022-02-22,2022-08-20,2023-01-17,2023-06-15,2023-11-12,2023-12-12,data/images/22p00005/22p00005_road_mask.png
22eg0074,"cluster 9: road widening, construction of by-pass and diversion road, palawan, 9.1. irawan-tagburos road, ko015+1007-ko016+381; 9.2. capitol-canigaran road, ko001+213-ko001+783;  9.3. rampano road, sta. 01+980-02+565, palawan",roads,completed,100.0,Region IV-B,Palawan 3rd DEO,9.831645,118.7223513,2022-03-24,2023-05-15,2022,regular infra,regular infra - gaa 2022 oo-1,51366223.93,0,7680,data/images/22eg0074,6,2022-02-22,2022-07-06,2022-10-18,2023-01-30,2023-05-15,2023-06-14,data/images/22eg0074/22eg0074_road_mask.png
21f00068,"oo1:ensure safe and reliable national road system-network development-construction of missing links/new roads - bacon-manito road, package 1, sorsogon, sorsogon city, sorsogon 1st legislative district",roads,completed,100.0,Region V,Region V,13.09409,123.9476833,2021-07-14,2022-11-30,2021,regular infra,regular infra - gaa 2021 oo-1,106149970.24,0,20701,data/images/21f00068,6,2021-06-14,2021-11-17,2022-03-23,2022-07-27,2022-11-30,2022-12-30,data/images/21f00068/21f00068_road_mask.png
20f00113,"local program-construction/repair/rehabilitation/improvement of various infrastructure including local projects-local roads and bridges-local roads-construction of pasacao-balatan coastal road, brgy. pinamasagan, san fernando, camarines sur, san fernando,",roads,completed,100.0,Region V,Region V,13.4666667,123.1325,2020-12-10,2022-10-26,2020,regular infra,regular infra - gaa 2020 lp,96499079.66,0,18378,data/images/20f00113,6,2020-11-10,2021-05-30,2021-11-17,2022-05-07,2022-10-26,2022-11-25,data/images/20f00113/20f00113_road_mask.png
19n00094,"construction of missing links/ new roads - east west lateral road connecting agusan del sur/ agusan del norte to bukidnon, sampaguita - makilos (agusan del sur/bukidnon boundary), package 3 - 4, loreto, agusan del sur",roads,completed,100.0,Region XIII,Region XIII,7.9633007,125.6764001,2019-09-09,2021-02-28,2019,regular infra,regular infra - gaa 2019 oo-1,115790278.31,0,17267,data/images/19n00094,6,2019-08-10,2020-01-21,2020-06-04,2020-10-16,2021-02-28,2021-03-30,data/images/19n00094/19n00094_road_mask.png
20ea0029,"network development - construction of by-pass and diversion roads, gasan bypass road, marinduque",roads,completed,100.0,Region IV-B,Marinduque DEO,13.3195369,121.8484408,2020-02-26,2022-05-09,2020,regular infra,regular infra - gaa 2020 oo-1,96494297.02,0,39196,data/images/20ea0029,6,2020-01-27,2020-09-13,2021-04-02,2021-10-20,2022-05-09,2022-06-08,data/images/20ea0029/20ea0029_road_mask.png
19gb0095,"construction of concrete road - access road leading to san jose port and beaches & sunset viewing, san jose boulevard/esplanade (hotels, inns and beach resorts), san jose, antique",roads,completed,100.0,Region VI,Antique DEO,10.722645,121.9601783,2019-07-09,2020-09-07,2019,regular infra,regular infra - gaa 2019 cssp,20157967.38,0,31963,data/images/19gb0095,6,2019-06-09,2019-10-23,2020-02-07,2020-05-23,2020-09-07,2020-10-07,data/images/19gb0095/19gb0095_road_mask.png
22ah0064,"construction of road, caranglaan-bacayao sur, dagupan city, pangasinan",roads,completed,100.0,Region I,Pangasinan 2nd DEO,16.0248861,120.3513295,2022-04-01,2023-04-16,2022,regular infra,regular infra - gaa 2022 cssp,9797907.11,0,31764,data/images/22ah0064,6,2022-03-02,2022-07-05,2022-10-08,2023-01-11,2023-04-16,2023-05-16,data/images/22ah0064/22ah0064_road_mask.png
21gf0042,construction/rehabilitation/improvement/road widening/asphalt overlay including street lights and drainage along bagumbayan-granada-gengos-lakandula-gotera-gonzales-libo-on-gargaritano-carlos fruto-magsaysay-generosa-cristobal-colon-pescadores-blumentrit-,roads,completed,100.0,Region VI,Iloilo 1st DEO,10.667255,122.3029033,2021-10-04,2022-12-28,2021,regular infra,regular infra - gaa 2021 lp,49209298.87,0,6995,data/images/21gf0042,6,2021-09-04,2022-01-24,2022-05-17,2022-09-06,2022-12-28,2023-01-27,data/images/21gf0042/21gf0042_road_mask.png
21gk0011,off-carriageway improvement: construction of bike lanes - along bacolod silay airport access rd (s00031nr) - k0008+(-774) - k0010+134,roads,completed,100.0,Negros Island Region,Negros Occidental 1st DEO,10.7023208,122.99051,2021-05-12,2022-06-08,2021,regular infra,regular infra - gaa 2021 oo-1,36974665.83,0,36158,data/images/21gk0011,6,2021-04-12,2021-08-18,2021-11-24,2022-03-02,2022-06-08,2022-07-08,data/images/21gk0011/21gk0011_road_mask.png
20ne0042,"construction/improvement of access roads leading to declared tourism destinationsmahayahay (san jose)- gomez (dinagat)road leading to tagbuyakhaw tourism area, dinagat islands, san jose and dinagat islands",roads,completed,100.0,Region XIII,Dinagat Islands DEO,9.9877712,125.5763635,2020-04-01,2022-07-28,2020,regular infra,regular infra - gaa 2020 cssp,64140610.25,0,34028,data/images/20ne0042,6,2020-03-02,2020-10-30,2021-05-30,2021-12-28,2022-07-28,2022-08-27,data/images/20ne0042/20ne0042_road_mask.png
19ea0042,"network development-construction of by-pass and diversion roads, boac-mogpog bypass road, marinduque",roads,completed,100.0,Region IV-B,Marinduque DEO,13.465635,121.8350878,2019-07-12,2020-11-26,2019,regular infra,regular infra - gaa 2019 oo-1,82083683.66,0,5733,data/images/19ea0042,6,2019-06-12,2019-11-14,2020-03-19,2020-07-23,2020-11-26,2020-12-26,data/images/19ea0042/19ea0042_road_mask.png
22fk0028,"convergence and special support program (cssp)-construction_improvement of access roads leading to tourism destinations (tourism road infrastructure program-trip)-matnog-bulan-magallanes west coast highway, sorsogon package iii,  magallanes, sorsogon",roads,completed,100.0,Region V,Sorsogon DEO,12.8147183,123.8503,2022-03-04,2023-03-22,2022,regular infra,regular infra - gaa 2022 cssp,106150000.0,0,19674,data/images/22fk0028,6,2022-02-02,2022-06-07,2022-09-11,2022-12-16,2023-03-22,2023-04-21,data/images/22fk0028/22fk0028_road_mask.png
22l00123,"construction of concrete road - tubo-tubo road connecting monkayo public transport terminal and sacarbemco rubber sheet processing, sempco organic fertilizer in support of rubber, palm oil and cardava industries, brgy. tubo-tubo, monkayo, davao de oro, pa",roads,completed,100.0,Region XI,Region XI,7.7824383,126.1204775,2022-06-10,2023-12-09,2022,regular infra,regular infra - gaa 2022 cssp,46303968.5,0,22998,data/images/22l00123,6,2022-05-11,2022-10-24,2023-03-10,2023-07-25,2023-12-09,2024-01-08,data/images/22l00123/22l00123_road_mask.png
