contractId,description,category,status,progress,region,province,latitude,longitude,startDate,completionDate,infraYear,programName,sourceOfFunds,budget,amountPaid,contractorId,image_folder_path,downloaded_image_count,date_00_pre_start,date_25_progress,date_50_progress,date_75_progress,date_100_completed,date_post_completion,osm_mask_path,delta_00_to_25,delta_25_to_50,delta_50_to_75,delta_75_to_10,delta_10_to_po
22cj0179,"sustainable infrastructure projects alleviating gaps (sipag) interjurisdictional roads and/or bridges (or, roads that traverse multiple lgu jurisdictions) construction of tarlac - sta. rosa road to sctex luisita access road (san manuel - bantog diversion",roads,completed,100.0,Region III,Tarlac DEO,15.5605977,120.6026913,2022-01-28,2023-04-15,2022,regular infra,regular infra - gaa 2022 cssp,48013344.4,0,14402,data/images/22cj0179,6,2021-12-29,2022-05-18,2022-09-06,2022-12-25,2023-04-15,2023-05-15,data/images/22cj0179/22cj0179_road_mask.png,0.12739543616771698,0.13093683123588562,0.09462273865938187,0.10770712047815323,0.07646148651838303
21ne0076,"construction of road, sta cruz to cambinliw (lauban to mini hydro), barangay sta. cruz-sitio cambinliw, loreto, dinagat islands",roads,completed,99.96,Region XIII,Dinagat Islands DEO,10.3499842,125.5831451,2021-11-23,2023-02-15,2021,regular infra,regular infra - gaa 2021 lp,44099988.32,0,25311,data/images/21ne0076,6,2021-10-24,2022-03-15,2022-07-05,2022-10-25,2023-02-15,2023-03-17,data/images/21ne0076/21ne0076_road_mask.png,0.07890987396240234,0.10259334743022919,0.08549824357032776,0.1677870899438858,0.28560611605644226
19f00048,"oo1: ensure safe and reliable national road system-network development program-construction of by-pass and diversion roads, camarines sur - albay diversion road (camarines sur section), camarines sur, camarines sur (2nd legislative district)",roads,completed,100.0,Region V,Region V,13.5579567,123.1379419,2019-08-30,2021-12-28,2019,regular infra,regular infra - gaa 2019 oo-1,109800000.0,0,11346,data/images/19f00048,6,2019-07-31,2020-03-29,2020-10-28,2021-05-29,2021-12-28,2022-01-27,data/images/19f00048/19f00048_road_mask.png,0.09234221279621124,0.051943615078926086,0.14981861412525177,0.15412087738513947,0.10931874066591263
19pg0057,"construction of local road, barangay ponghal, lagawe, ifugao",roads,completed,100.0,Cordillera Administrative Region,Ifugao 1st DEO,16.7885744,121.1904861,2019-07-18,2020-08-23,2019,regular infra,regular infra - gaa 2019 lp,2910306.98,0,43177,data/images/19pg0057,6,2019-06-18,2019-10-26,2020-02-04,2020-05-14,2020-08-23,2020-09-22,data/images/19pg0057/19pg0057_road_mask.png,0.09041428565979004,0.06174328178167343,0.09331902861595154,0.06137312576174736,0.07492060214281082
19do0027,"oo1: ensure safe and reliable national road system - network development - construction of by-pass and diversion roads - jct. batasan - san mateo - rodriguez bypass link road, rodriguez, rizal",roads,completed,100.0,Region IV-A,Rizal 2nd DEO,14.7319972,121.1546778,2019-07-01,2020-11-23,2019,regular infra,regular infra - gaa 2019 oo-1,27182096.87,0,40083,data/images/19do0027,6,2019-06-01,2019-11-05,2020-03-12,2020-07-18,2020-11-23,2020-12-23,data/images/19do0027/19do0027_road_mask.png,0.08664053678512573,0.057113680988550186,0.1114005520939827,0.14156275987625122,0.07281765341758728
22fc0195,"construction of road, barangay camagsaan-barangay itok, capalonga, camarines norte",roads,completed,100.0,Region V,Camarines Norte DEO,14.2963317,122.4703547,2022-03-30,2023-12-18,2022,regular infra,regular infra - gaa 2022 cssp,48016606.1,0,37191,data/images/22fc0195,6,2022-02-28,2022-09-03,2023-02-07,2023-07-14,2023-12-18,2024-01-17,data/images/22fc0195/22fc0195_road_mask.png,0.128337562084198,0.23950785398483276,0.20830385386943817,0.1361454874277115,0.06654980778694153
24jb0007,"construction of by-pass and diversion roadsbrgy. banonong, dapitan city  pob. sibutad diversion roadzamboanga del norte",roads,completed,100.0,Region IX,Zamboanga del Norte 1st DEO,8.6123058,123.4675678,2024-01-30,2025-02-14,2024,regular infra,regular infra - gaa 2024 oo-1,48799974.3,0,14095,data/images/24jb0007,6,2023-12-31,2024-05-04,2024-08-07,2024-11-10,2025-02-14,2025-03-16,data/images/24jb0007/24jb0007_road_mask.png,0.1702643483877182,0.15770316123962402,0.11539506167173386,0.06701928377151489,0.058665815740823746
22go0011,"construction/upgrading/rehabilitation of drainage along national roads- primary roads-bacolod north rd-k0001+670-k0002+307, k0003+377-k0003+395, bacolod city,neg.occ",roads,completed,100.0,Negros Island Region,Bacolod City DEO,10.6899667,122.9587472,2022-02-08,2023-06-23,2022,regular infra,regular infra - gaa 2022 oo-1,5288080.0,0,33806,data/images/22go0011,6,2022-01-09,2022-06-13,2022-10-16,2023-02-18,2023-06-23,2023-07-23,data/images/22go0011/22go0011_road_mask.png,0.09586811065673828,0.04329894855618477,0.10345667600631714,0.1250205636024475,0.08357713371515274
20pc0023,"construction/improvement of access roads leading to trades, industries and economic zones malubibit sur-balasi-atok road in support of handicrafts, furniture, high value crops processing and support to tourism industries flora, apayao",roads,completed,100.0,Cordillera Administrative Region,Apayao 2nd DEO,18.1936539,121.4311939,2020-02-24,2021-05-28,2020,regular infra,regular infra - gaa 2020 cssp,9449470.77,0,39591,data/images/20pc0023,6,2020-01-25,2020-06-17,2020-10-10,2021-02-02,2021-05-28,2021-06-27,data/images/20pc0023/20pc0023_road_mask.png,0.0599498525261879,0.08634966611862183,0.154238760471344,0.16347558796405792,0.03471304848790169
21dk0041,"construction of missing links/new roads, mauban-tignoan road (tignoan, real, quezon side) quezon",roads,completed,100.0,Region IV-A,Quezon 1st DEO,14.4546078,121.6489997,2021-02-22,2022-02-26,2021,regular infra,regular infra - gaa 2021 oo-1,84920000.0,0,32056,data/images/21dk0041,6,2021-01-23,2021-05-25,2021-08-25,2021-11-25,2022-02-26,2022-03-28,data/images/21dk0041/21dk0041_road_mask.png,0.21172784268856049,0.06040506809949875,0.046869780868291855,0.04289748892188072,0.04775737598538399
21hk0057,"organizational outcome 1: ensure safe and reliable national road system: network development program: construction of by-pass and diversion roads @ metro dumaguete diversion road package 3, negros oriental",roads,completed,100.0,Negros Island Region,Negros Oriental 2nd DEO,9.2931861,123.2758606,2021-02-11,2023-03-10,2021,regular infra,regular infra - gaa 2021 oo-1,38600000.0,0,21962,data/images/21hk0057,6,2021-01-12,2021-08-19,2022-02-24,2022-09-01,2023-03-10,2023-04-09,data/images/21hk0057/21hk0057_road_mask.png,0.11196495592594147,0.17530618607997894,0.14087718725204468,0.03601665422320366,0.06480097025632858
20i00056,"network development - construction of missing links/new roads - jaro - rubas - ormoc road, jaro side, leyte",roads,completed,100.0,Region VIII,Region VIII,11.1126099,124.7365799,2020-02-21,2021-09-28,2020,regular infra,regular infra - gaa 2020 oo-1,135008170.94,0,10024,data/images/20i00056,6,2020-01-22,2020-07-16,2020-12-09,2021-05-04,2021-09-28,2021-10-28,data/images/20i00056/20i00056_road_mask.png,0.21754147112369537,0.21150465309619904,0.19483089447021484,0.14662064611911774,0.093264140188694
23k00128,"construction of missing links/new roads , tagoloan-misamis oriental bdry, package 9, misamis oriental",roads,completed,100.0,Region X,Region X,8.54904,124.7701633,2023-04-11,2024-10-31,2023,regular infra,regular infra - gaa 2023 oo-1,79954740.86,0,14332,data/images/23k00128,6,2023-03-12,2023-08-31,2024-01-20,2024-06-10,2024-10-31,2024-11-30,data/images/23k00128/23k00128_road_mask.png,0.07426267862319946,0.09985377639532089,0.07975507527589798,0.08630048483610153,0.12098921835422516
22ea0225,"construction of road, bangwayin, torrijos, marinduque",roads,completed,100.0,Region IV-B,Marinduque DEO,13.3682183,122.0802431,2022-03-30,2023-07-03,2022,regular infra,regular infra - gaa 2022 cssp,19280174.3,0,50384,data/images/22ea0225,6,2022-02-28,2022-07-23,2022-11-15,2023-03-10,2023-07-03,2023-08-02,data/images/22ea0225/22ea0225_road_mask.png,0.10076936334371567,0.19592522084712982,0.19917353987693787,0.09768635034561157,0.053467243909835815
20k00192,"construction of by-pass and diversion roads, claveria - balingoan by-pass road, (kabangasan - mapua section), misamis oriental",roads,completed,100.0,Region X,Region X,8.9663553,124.8438942,2020-12-07,2021-12-27,2020,regular infra,regular infra - gaa 2020 oo-1,128258734.61,0,5143,data/images/20k00192,6,2020-11-07,2021-03-13,2021-06-17,2021-09-21,2021-12-27,2022-01-26,data/images/20k00192/20k00192_road_mask.png,0.030852457508444786,0.03602646663784981,0.044866714626550674,0.04744025692343712,0.004956370685249567
19g00042,"construction of concrete road - candoni - gatuslao - basay  bdry. road, negros occidental",roads,completed,100.0,Region VI,Region VI,9.6822456,122.6128128,2019-07-24,2020-09-22,2019,regular infra,regular infra - gaa 2019 oo-1,97465000.0,0,30835,data/images/19g00042,6,2019-06-24,2019-11-07,2020-02-22,2020-06-07,2020-09-22,2020-10-22,data/images/19g00042/19g00042_road_mask.png,0.12568724155426025,0.12045171856880188,0.06562858074903488,0.2082574963569641,0.1957080066204071
24nb0005,"construction of gravel road - construction of nrj piglawigan leading to lake dakong napo, esperanza, agusan del sur",roads,completed,100.0,Region XIII,Agusan del Sur 1st DEO,8.6642992,125.6663617,2024-04-12,2025-06-02,2024,regular infra,regular infra - gaa 2024 cp,48249854.99,0,12168,data/images/24nb0005,6,2024-03-13,2024-07-25,2024-11-06,2025-02-18,2025-06-02,2025-07-02,data/images/24nb0005/24nb0005_road_mask.png,0.07585456967353821,0.03882093355059624,0.11723257601261139,0.13523803651332855,0.06683756411075592
23m00055,"construction of road slope protection structure - banga-tupi-malungon road ( tupi-  malungon section) package j, sta. 43+100  sta. 43+129.57, sta. 46+720  sta. 46+762.45, sta. 48+180 sta. 48+360, tupi, south cotabato",roads,completed,100.0,Region XII,Region XII,6.3983882,125.039609,2023-03-10,2024-03-25,2023,regular infra,regular infra - gaa 2023 oo-1,144749961.09,0,35090,data/images/23m00055,6,2023-02-08,2023-06-13,2023-09-16,2023-12-20,2024-03-25,2024-04-24,data/images/23m00055/23m00055_road_mask.png,0.06442971527576447,0.13747155666351318,0.13851189613342285,0.10361345112323761,0.03294161334633827
19jg0019,"construction/improvement of access roads leading to declared tourism destinations crj-tultulan-concepcion leading to tubod spring, tabina, zamboanga del sur",roads,completed,100.0,Region IX,Zamboanga del Sur 2nd DEO,7.406676,123.403639,2019-06-11,2020-07-01,2019,regular infra,regular infra - gaa 2019 cssp,19013732.91,0,33066,data/images/19jg0019,6,2019-05-12,2019-09-15,2019-12-21,2020-03-26,2020-07-01,2020-07-31,data/images/19jg0019/19jg0019_road_mask.png,0.04734700545668602,0.06431266665458679,0.1322038471698761,0.10420606285333633,0.07168817520141602
22dk0085,"organizational outcome 1: ensure safe and reliable national road system - network development program - construction of by-pass and diversion roads - pagbilao-tayabas-lucban, diversion road quezon (lucban side) - package b",roads,completed,100.0,Region IV-A,Quezon 1st DEO,14.1138731,121.5965814,2022-03-23,2023-05-14,2022,regular infra,regular infra - gaa 2022 oo-1,39199765.96,0,7950,data/images/22dk0085,6,2022-02-21,2022-07-05,2022-10-17,2023-01-29,2023-05-14,2023-06-13,data/images/22dk0085/22dk0085_road_mask.png,0.10362087935209274,0.09644033759832382,0.11196006834506989,0.06358864903450012,0.07207728922367096
20pk0011,"convergence and special support program - construction/improvement of access roads leading to trades, industries and economic zones: lubuagan - batong buhay junction awichon - upper uma road in support of homestyles industry (softbroom making and blacksmi",roads,completed,100.0,Cordillera Administrative Region,Upper Kalinga DEO,17.3708306,121.1552611,2020-10-28,2021-11-23,2020,regular infra,regular infra - gaa 2020 cssp,14546971.41,0,36064,data/images/20pk0011,6,2020-09-28,2021-02-02,2021-05-11,2021-08-17,2021-11-23,2021-12-23,data/images/20pk0011/20pk0011_road_mask.png,0.12596774101257324,0.1469268500804901,0.09038322418928146,0.09191648662090302,0.031160887330770493
21l00048,"construction of concrete road - alternate road from region xi to region x (jct. davao city diversion road - catalunan grande - talandag - sumimao - pañalum - tapak - cabanglasan aglayan, malaybalay) (package j), davao city",roads,completed,100.0,Region XI,Region XI,7.4127467,125.4725411,2021-04-26,2022-07-26,2021,regular infra,regular infra - gaa 2021 oo-1,112623113.35,0,11487,data/images/21l00048,6,2021-03-27,2021-08-18,2021-12-10,2022-04-03,2022-07-26,2022-08-25,data/images/21l00048/21l00048_road_mask.png,0.09410939365625381,0.06953052431344986,0.09343227744102478,0.11982930451631546,0.08873825520277023
19lb0185,construction of drainage structure along davao city div. road (s00013mn)-k1515+080-k1515+232 going outfall,roads,completed,100.0,Region XI,Davao City DEO,7.0648781,125.5580889,2019-07-18,2020-07-29,2019,regular infra,regular infra - gaa 2019 oo-1,33270985.72,0,19113,data/images/19lb0185,6,2019-06-18,2019-10-20,2020-01-22,2020-04-25,2020-07-29,2020-08-28,data/images/19lb0185/19lb0185_road_mask.png,0.053791362792253494,0.036174409091472626,0.07675357908010483,0.061567291617393494,0.03766663745045662
22f00031,"convergence and special support program-sustainable infrastructure projects alleviating gaps (sipag)-access roads and/or bridges from the national road/s leading to major strategic public buildings/facilities, construction of amtic-baligang-tambo-muladbuc",roads,completed,100.0,Region V,Region V,13.2799953,123.6255294,2022-03-25,2023-04-17,2022,regular infra,regular infra - gaa 2022 cssp,144749250.69,0,30029,data/images/22f00031,6,2022-02-23,2022-06-30,2022-10-05,2023-01-10,2023-04-17,2023-05-17,data/images/22f00031/22f00031_road_mask.png,0.057258524000644684,0.08306572586297989,0.1279674917459488,0.10250828415155411,0.07062052190303802
22ea0018,"construction of road, barangay mongpong, santa cruz, marinduque",roads,completed,100.0,Region IV-B,Marinduque DEO,13.522955,122.17851,2022-02-16,2023-12-28,2022,regular infra,regular infra - gaa 2022 cssp,9553071.15,0,50528,data/images/22ea0018,6,2022-01-17,2022-08-05,2023-01-22,2023-07-11,2023-12-28,2024-01-27,data/images/22ea0018/22ea0018_road_mask.png,0.14191141724586487,0.23095357418060303,0.10949251055717468,0.03376535326242447,0.01036616787314415
21l00031,"construction of road - nabunturan - maco road (mainit, nabunturan - masara, maco), (package 1), davao de oro",roads,completed,100.0,Region XI,Region XI,7.4686167,126.0425111,2021-04-26,2022-08-19,2021,regular infra,regular infra - gaa 2021 lp,62721319.36,0,11487,data/images/21l00031,6,2021-03-27,2021-08-24,2021-12-22,2022-04-21,2022-08-19,2022-09-18,data/images/21l00031/21l00031_road_mask.png,0.10585007071495056,0.08084829896688461,0.12745805084705353,0.053958404809236526,0.09627421200275421
21pc0014,"construction/improvement of access roads leading to trade, industries and economic zones sta. maria-mallig road in support of furniture, handicrafts, banana, rice, corn and tourism industries",roads,completed,100.0,Cordillera Administrative Region,Apayao 2nd DEO,18.1160828,121.4182767,2021-02-11,2022-10-06,2021,regular infra,regular infra - gaa 2021 cssp,9408412.38,0,43554,data/images/21pc0014,6,2021-01-12,2021-07-11,2021-12-09,2022-05-08,2022-10-06,2022-11-05,data/images/21pc0014/21pc0014_road_mask.png,0.10647371411323547,0.10620418190956116,0.08843423426151276,0.054770249873399734,0.015906251966953278
22lb0150,"construction of road at sitio ayagon, brgy. lumiad to sitio salukadang, brgy. mapula, paquibato district, davao city",roads,completed,100.0,Region XI,Davao City DEO,7.3970675,125.4419496,2022-04-13,2023-06-18,2022,regular infra,regular infra - gaa 2022 cssp,48970000.0,0,10433,data/images/22lb0150,6,2022-03-14,2022-07-29,2022-11-14,2023-03-02,2023-06-18,2023-07-18,data/images/22lb0150/22lb0150_road_mask.png,0.1324380487203598,0.12442401051521301,0.13774721324443817,0.1367344707250595,0.10233493894338608
21a00113,"construction of by-pass and diversion roads - san carlos city by-pass road, pangasinan",roads,completed,100.0,Region I,Region I,15.9210558,120.3653628,2021-03-09,2022-10-08,2021,regular infra,regular infra - gaa 2021 oo-1,67390507.54,0,31181,data/images/21a00113,6,2021-02-07,2021-07-31,2021-12-23,2022-05-16,2022-10-08,2022-11-07,data/images/21a00113/21a00113_road_mask.png,0.0977138951420784,0.07292736321687698,0.09484533220529556,0.08308026939630508,0.04517315328121185
22gg0085,construction of drainage structure along road - along iloilo - capiz (old route) (s00216pn) k0019+(-644) - k0021+136,roads,completed,100.0,Region VI,Iloilo 2nd DEO,10.8579029,122.5032705,2022-02-10,2023-10-02,2022,regular infra,regular infra - gaa 2022 oo-1,29846934.28,0,29292,data/images/22gg0085,6,2022-01-11,2022-07-09,2022-12-06,2023-05-05,2023-10-02,2023-11-01,data/images/22gg0085/22gg0085_road_mask.png,0.07311922311782837,0.045227810740470886,0.08772817254066467,0.08855253458023071,0.10758065432310104
